ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,video_ts_anchor,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,20,2000.0,2025-10-02 20:54:42.363000+00:00,2025-10-02 13:54:42.363,00:00:07.2,75282363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0450953075949367,0.3421129620253165,2.3821925316455697,-0.3308981139240506,-0.0447658139240506,0.935282911392405,0.156912,0.5066420379746835,0.1604674050632911,47.59983475,,-0.065759493670886,0.034759493670886,1918.3,1926.74,-122.82570734,102.93193792,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,21,2100.0,2025-10-02 20:54:42.463000+00:00,2025-10-02 13:54:42.463,00:00:07.3,75282463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0450357134228187,0.3427913422818792,2.382048456375839,-0.3330115570469799,-0.0476135966442953,0.9355250268456377,0.0465137838926174,0.6930079597315436,0.206447932885906,47.59983475,,-0.066,0.0344563758389261,1918.3,1926.74,-122.82570734,102.93193792,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,22,2200.0,2025-10-02 20:54:42.563000+00:00,2025-10-02 13:54:42.563,00:00:07.4,75282563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0449618841269841,0.3436426349206349,2.381908888888889,-0.335485746031746,-0.0469337666666666,0.935685634920635,-0.0107466952380952,0.6611746349206349,0.2438682857142857,47.59983475,,-0.0657460317460317,0.034,1918.3,1926.74,-122.82570734,102.96688896761904,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,23,2300.0,2025-10-02 20:54:42.663000+00:00,2025-10-02 13:54:42.663,00:00:07.5,75282663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0446641868131868,0.3447752307692308,2.381682857142857,-0.3360215934065934,-0.0393988593406593,0.9356395274725274,0.0924913505494505,0.1587058681318681,0.2306866923076923,47.59983475,,-0.065065934065934,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.606593406593408,0.868,100,True
,24,2400.0,2025-10-02 20:54:42.763000+00:00,2025-10-02 13:54:42.763,00:00:07.6,75282763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.044437494117647,0.3444381176470588,2.381408235294117,-0.3333704117647059,-0.0442005470588235,0.934520411764706,0.0184544470588235,-0.2509574882352941,0.0976959823529411,47.59983475,,-0.066,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.7,0.868,100,True
,25,2500.0,2025-10-02 20:54:42.863000+00:00,2025-10-02 13:54:42.863,00:00:07.7,75282863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0446300934782608,0.3441884347826087,2.381230652173913,-0.3346106304347826,-0.0430624673913043,0.9339264782608696,-0.2282386086956521,-0.0435768391304347,0.0593458347826087,47.59983475,,-0.0656739130434782,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.7,0.868,100,True
,26,2600.0,2025-10-02 20:54:42.963000+00:00,2025-10-02 13:54:42.963,00:00:07.8,75282963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0449806068181818,0.3440743409090909,2.3811181818181817,-0.3339122272727273,-0.0455678568181818,0.9337041136363636,-0.2245866363636363,0.0603769431818181,0.0579614704545454,47.59983475,,-0.0654318181818181,0.034,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.7,0.868,100,True
,27,2700.0,2025-10-02 20:54:43.063000+00:00,2025-10-02 13:54:43.063,00:00:07.9,75283063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.04522455,0.344132,2.380965,-0.3361645,-0.0455199,0.9337015,-0.3024639999999999,0.1200265999999999,0.1344563999999999,47.59983475,,-0.0665,0.0345,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.65,0.868,100,True
,28,2800.0,2025-10-02 20:54:43.163000+00:00,2025-10-02 13:54:43.163,00:00:08.0,75283163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.04574355,0.34421,2.3808675,-0.335478875,-0.047355,0.933729,-0.36011625,0.0669517,0.0785693937499999,47.59983475,,-0.066375,0.03375,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.6,0.868,100,True
,29,2900.0,2025-10-02 20:54:43.263000+00:00,2025-10-02 13:54:43.263,00:00:08.1,75283263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0463897347826086,0.3439253913043478,2.380814347826087,-0.3330131884057971,-0.0465855608695652,0.9335301594202898,-0.5638870579710145,-0.0945741739130434,-0.0166012475362318,47.59983475,,-0.066,0.0335072463768115,1918.3,1926.74,-122.82570734,103.06955767,0.0,0.0,81.2,26.4,30.6,0.868,100,True
