ride_id,sample_idx,_elapsed_ms,ts_utc,ts_pst,ms_today,cf_accel,cf_brake,cf_cruise,cf_turn_left,cf_turn_right,cf_carve_left,cf_carve_right,cf_ascent,cf_descent,cf_traction_loss,cf_idle,cf_forward,cf_reverse,speed_meters_per_sec,erpm,duty_cycle,current_in,current_motor,d_axis_current,q_axis_current,roll,pitch,yaw,accX,accY,accZ,gyroX,gyroY,gyroZ,gnss_lat,fault_code,d_axis_voltage,q_axis_voltage,tacho_meters,tacho_abs_meters,gnss_lon,gnss_alt,gnss_gVel,gnss_vVel,input_voltage,temp_mos_max,temp_motor,battery_level,dt_ms,_on_grid
,45,4500.0,2025-10-02 20:43:46.478000+00:00,2025-10-02 13:43:46.478,74626478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.04815339875,0.39819688125,0.138859275,-0.38064334375,-0.040945350625,0.9129784,-0.0562715015,-0.04290603125,-0.096294190625,47.59814264,,-0.0597062499999999,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.829375,19.9,0.99,100,True
,46,4600.0,2025-10-02 20:43:46.578000+00:00,2025-10-02 13:43:46.578,74626578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.04812552375,0.39819875625,0.1389917749999999,-0.38395896875,-0.039719288125,0.9128984,-0.0126889515,-0.08669290625,-0.099670128125,47.59814264,,-0.0590812499999999,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.891875,19.9,0.99,100,True
,47,4700.0,2025-10-02 20:43:46.678000+00:00,2025-10-02 13:43:46.678,74626678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0481110346938775,0.3981141224489796,0.1391937755102041,-0.3880025510204082,-0.0403964734693877,0.9127974081632652,0.0470548281632653,-0.162430081632653,-0.1041366163265306,47.59814264,,-0.059,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.8,19.9,0.99,100,True
,48,4800.0,2025-10-02 20:43:46.778000+00:00,2025-10-02 13:43:46.778,74626778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0480925622222222,0.3979958222222222,0.1393455777777777,-0.3846551777777778,-0.0400615244444444,0.9128138,-0.009198452,-0.1253042755555555,-0.1245665644444444,47.59814264,,-0.0591777777777777,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.8,19.9,0.99,100,True
,49,4900.0,2025-10-02 20:43:46.878000+00:00,2025-10-02 13:43:46.878,74626878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0482511548148148,0.3979617481481481,0.1395063185185185,-0.3851225851851852,-0.0418387096296296,0.9129338,-0.0182619186666666,0.0291862429629629,-0.2294597496296296,47.59814264,,-0.0599185185185185,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.8,19.9,0.99,100,True
,50,5000.0,2025-10-02 20:43:46.978000+00:00,2025-10-02 13:43:46.978,74626978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0483657029850746,0.3981399850746268,0.1396634776119403,-0.3812035373134328,-0.0388233589552238,0.9131176940298508,-0.1500763470149253,0.1402331417910448,-0.137136195522388,47.59814264,,-0.06,-0.042,-0.122,0.235,-122.8310039,127.23254553,0.0,0.0,83.6,20.86641791044776,19.9,0.99,100,True
,51,5100.0,2025-10-02 20:43:47.078000+00:00,2025-10-02 13:43:47.078,74627078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0491354294117647,0.3984746470588235,0.1400821176470588,-0.3825736470588235,-0.042423994117647,0.9133127058823528,-0.0317779529411764,-0.0383707058823529,-0.0530191235294117,47.59815673941176,,-0.0593529411764705,-0.042,-0.122,0.235,-122.83100424941176,127.61413715411764,0.0,0.0,83.6,20.9,19.9,0.99,100,True
,52,5200.0,2025-10-02 20:43:47.178000+00:00,2025-10-02 13:43:47.178,74627178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0494173369565217,0.3979465652173913,0.1403267826086956,-0.3847013260869565,-0.0401757499999999,0.9128150434782608,0.0688268,-0.2149885869565217,-0.0352362130434782,47.59816443,,-0.059,-0.042,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.6,20.82391304347826,19.9,0.99,100,True
,53,5300.0,2025-10-02 20:43:47.278000+00:00,2025-10-02 13:43:47.278,74627278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0484446965517241,0.3973516896551724,0.140292,-0.3846376896551724,-0.0433681793103448,0.9125467586206896,0.3923889103448276,-0.1679723103448276,0.061899948275862,47.59816443,,-0.059,-0.041103448275862,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.6,20.8,19.9,0.99,100,True
,54,5400.0,2025-10-02 20:43:47.378000+00:00,2025-10-02 13:43:47.378,74627378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0478914357142857,0.3975168571428571,0.1403315,-0.3826486428571428,-0.0436096785714285,0.9130309285714286,-0.0348974642857142,0.2284452142857143,-0.0206352071428571,47.59816443,,-0.0580714285714285,-0.0419285714285714,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.6,20.8,19.9,0.99,100,True
,55,5500.0,2025-10-02 20:43:47.478000+00:00,2025-10-02 13:43:47.478,74627478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0481887593406593,0.3976463296703297,0.1406051978021978,-0.3844819230769231,-0.0431558593406593,0.9133599890109888,-0.2437684285714285,0.3402625406593406,-0.2945825934065934,47.59816443,,-0.059,-0.0411318681318681,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.5,20.886813186813185,19.9,0.99,100,True
,56,5600.0,2025-10-02 20:43:47.578000+00:00,2025-10-02 13:43:47.578,74627578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0484660695652173,0.3979478260869565,0.1408542173913043,-0.3819178260869565,-0.0404150152173913,0.9135455108695651,-0.2682813260869565,-0.0078418554347826,-0.2407483423913043,47.59816443,,-0.0592282608695652,-0.0417717391304347,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.5,20.8,19.9,0.99,100,True
,57,5700.0,2025-10-02 20:43:47.678000+00:00,2025-10-02 13:43:47.678,74627678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0487224303370786,0.3980461797752809,0.1410963370786516,-0.3833062584269662,-0.0406005505617977,0.9134370561797752,-0.146487,0.1161561797752809,-0.0900068011235955,47.59816443,,-0.06,-0.0413258426966292,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.5,20.8,19.9,0.99,100,True
,58,5800.0,2025-10-02 20:43:47.778000+00:00,2025-10-02 13:43:47.778,74627778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0489110298969072,0.3981436082474227,0.1413161030927835,-0.3811771237113402,-0.0426707938144329,0.9133184948453608,-0.0914989587628865,0.2285112783505154,-0.1249597412371134,47.59816443,,-0.0595876288659793,-0.042,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.5,20.8,19.9,0.99,100,True
,59,5900.0,2025-10-02 20:43:47.878000+00:00,2025-10-02 13:43:47.878,74627878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0490257999999999,0.3984425,0.141528,-0.380863,-0.0393617,0.9133615,-0.0828729999999999,0.256945,-0.167302,47.59816443,,-0.0595,-0.042,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.55,20.8,19.9,0.99,100,True
,60,6000.0,2025-10-02 20:43:47.978000+00:00,2025-10-02 13:43:47.978,74627978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0494244372093023,0.3988386511627906,0.1418467906976744,-0.3813728139534884,-0.0433302755813953,0.9133518372093024,-0.2490953953488371,0.2802215813953488,-0.1995322674418604,47.59816443,,-0.0593372093023255,-0.0413372093023255,-0.122,0.235,-122.83100444,127.82227804,0.0,0.0,83.53372093023256,20.86627906976744,19.9,0.99,100,True
,61,6100.0,2025-10-02 20:43:48.078000+00:00,2025-10-02 13:43:48.078,74628078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0495784175182481,0.3989021240875912,0.1420328467153284,-0.3824391459854014,-0.0434346722627737,0.9131359416058394,-0.0781854671532847,0.0026665182481751,-0.1989643576642336,47.59816731664234,,-0.059,-0.0415182481751824,-0.122,0.235,-122.83101596065694,124.17785284934308,0.7780476437956204,0.0,83.5,20.9,19.9,0.99,100,True
,62,6200.0,2025-10-02 20:43:48.178000+00:00,2025-10-02 13:43:48.178,74628178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0494284021052631,0.3988997578947368,0.1421523789473684,-0.3844033368421052,-0.0437802221052631,0.912848947368421,0.1285126,-0.1327561978947368,-0.1567090842105263,47.59817,,-0.059,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.5357894736842,20.864210526315787,19.9,0.99,100,True
,63,6300.0,2025-10-02 20:43:48.278000+00:00,2025-10-02 13:43:48.278,74628278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0490687353658536,0.3989431829268293,0.142276231707317,-0.3837324634146341,-0.0442024426829268,0.9125648780487804,0.0963660951219512,-0.0194092634146341,-0.1433489390243902,47.59817,,-0.059,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.55243902439024,20.8,19.9,0.99,100,True
,64,6400.0,2025-10-02 20:43:48.378000+00:00,2025-10-02 13:43:48.378,74628378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0490199257731958,0.3988465773195876,0.1424190206185567,-0.3843814020618556,-0.0420280422680412,0.9124101546391752,-0.0181720567010309,-0.0922491474226804,-0.0868162257731958,47.59817,,-0.0595876288659793,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.55876288659793,20.8,19.9,0.99,100,True
,65,6500.0,2025-10-02 20:43:48.478000+00:00,2025-10-02 13:43:48.478,74628478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0490456272727272,0.3985571818181818,0.1425681818181818,-0.3834102727272727,-0.0398702545454545,0.9122754545454546,0.0286230227272727,-0.18665715,0.0159143227272727,47.59817,,-0.06,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.6,20.8,19.9,0.99,100,True
,66,6600.0,2025-10-02 20:43:48.578000+00:00,2025-10-02 13:43:48.578,74628578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0489062517647058,0.3984170352941176,0.1426773058823529,-0.3782232705882353,-0.0373460082352941,0.9123556588235294,0.0697624635294117,0.0055463882352941,-0.0268278729411764,47.59817,,-0.0591529411764705,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.6,20.8,19.9,0.99,100,True
,67,6700.0,2025-10-02 20:43:48.678000+00:00,2025-10-02 13:43:48.678,74628678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0486962065217391,0.3984563369565218,0.1427722717391304,-0.3851222934782609,-0.041809554347826,0.9125462173913044,-0.0630579184782608,0.1145690489130434,-0.0270379108695652,47.59817,,-0.059945652173913,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.6,20.8,19.9,0.99,100,True
,68,6800.0,2025-10-02 20:43:48.778000+00:00,2025-10-02 13:43:48.778,74628778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0485665098901098,0.398471967032967,0.1428966923076923,-0.3858742967032967,-0.041109734065934,0.9126956923076922,-0.0016187483516483,0.1130788263736263,-0.0934191428571428,47.59817,,-0.059065934065934,-0.042065934065934,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.5,20.8,19.9,0.99,100,True
,69,6900.0,2025-10-02 20:43:48.878000+00:00,2025-10-02 13:43:48.878,74628878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0484815966292134,0.3984205730337078,0.1430513595505617,-0.387372797752809,-0.0412916314606741,0.9127690674157304,0.0718513303370786,0.0368142280898876,-0.0033372247191011,47.59817,,-0.0598314606741573,-0.0428314606741573,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.51685393258427,20.8,19.9,0.99,100,True
,70,7000.0,2025-10-02 20:43:48.978000+00:00,2025-10-02 13:43:48.978,74628978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.048321959090909,0.3983305454545454,0.1431635909090909,-0.3777263863636363,-0.0430810909090909,0.9128877727272728,0.0602062636363636,0.0186181113636363,-0.1358911522727272,47.59817,,-0.0592954545454545,-0.042,-0.122,0.235,-122.83102667,120.79007732,1.5013032,0.0,83.57045454545454,20.8,19.9,0.99,100,True
,71,7100.0,2025-10-02 20:43:49.078000+00:00,2025-10-02 13:43:49.078,74629078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0481294533333333,0.3982694666666666,0.1432818888888889,-0.3825879555555556,-0.0426066133333333,0.9129618444444444,0.0099418733333333,0.0591997911111111,-0.0328760511111111,47.59816970866667,,-0.0595777777777777,-0.0415777777777777,-0.122,0.235,-122.83101956822222,121.18466902444445,1.5885594037777775,0.0,83.5,20.8,19.9,0.99,100,True
,72,7200.0,2025-10-02 20:43:49.178000+00:00,2025-10-02 13:43:49.178,74629178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.04803375828877,0.3983853262032085,0.1433985828877005,-0.3827262780748663,-0.0397882203208556,0.9130427219251336,-0.0332688326203208,0.0504062919786096,-0.0109569652406417,47.59816931,,-0.059,-0.041,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.52566844919787,20.8,19.9,0.99,100,True
,73,7300.0,2025-10-02 20:43:49.278000+00:00,2025-10-02 13:43:49.278,74629278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0480124213903743,0.398471422459893,0.1434852139037433,-0.3831685240641711,-0.0421578459893048,0.9131004759358288,0.0445825577540106,0.2004456502673796,0.0182558155080213,47.59816931,,-0.059,-0.041,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.57914438502674,20.8,19.9,0.99,100,True
,74,7400.0,2025-10-02 20:43:49.378000+00:00,2025-10-02 13:43:49.378,74629378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0476849808988764,0.3987462584269663,0.1436745842696629,-0.3853286404494382,-0.0411112887640449,0.9131792022471912,0.0229575247752808,0.1625645505617977,-0.0129677191011236,47.59816931,,-0.059,-0.0416853932584269,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5314606741573,20.8,19.9,0.99,100,True
,75,7500.0,2025-10-02 20:43:49.478000+00:00,2025-10-02 13:43:49.478,74629478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0473815571428571,0.3988621428571429,0.143818,-0.3836087142857143,-0.0430723857142857,0.913121,0.0536212292857142,0.2376458571428571,-0.0987682,47.59816931,,-0.059,-0.042,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.8,19.9,0.99,100,True
,76,7600.0,2025-10-02 20:43:49.578000+00:00,2025-10-02 13:43:49.578,74629578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0471697296703296,0.3990032197802197,0.1439653846153846,-0.3822300439560439,-0.0374163032967033,0.9130586483516484,0.062709,0.1221561538461538,-0.1084222417582417,47.59816931,,-0.0599670329670329,-0.0429670329670329,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.896703296703297,19.9,0.99,100,True
,77,7700.0,2025-10-02 20:43:49.678000+00:00,2025-10-02 13:43:49.678,74629678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0471937455555555,0.3989230666666666,0.1441388888888889,-0.3856930555555555,-0.0371099222222222,0.9128408,-0.1349463611111111,-0.1506595244444444,-0.0180160455555555,47.59816931,,-0.059,-0.042,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.80777777777778,19.9,0.99,100,True
,78,7800.0,2025-10-02 20:43:49.778000+00:00,2025-10-02 13:43:49.778,74629778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0474241638297872,0.3988879468085106,0.1443873510638298,-0.3838191063829787,-0.0365339585106383,0.9126647765957446,-0.0465216436170212,-0.0470821085106382,-0.0395431989361702,47.59816931,,-0.059,-0.0421808510638297,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.88191489361702,19.9,0.99,100,True
,79,7900.0,2025-10-02 20:43:49.878000+00:00,2025-10-02 13:43:49.878,74629878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0474326709302325,0.3987733837209302,0.1445830232558139,-0.3815690581395349,-0.0416576790697674,0.9124173837209302,0.1186567674418604,-0.106334403488372,-0.1109928255813953,47.59816931,,-0.0592674418604651,-0.0427325581395348,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.82674418604651,19.9,0.99,100,True
,80,8000.0,2025-10-02 20:43:49.978000+00:00,2025-10-02 13:43:49.978,74629978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0470370806451612,0.3987114516129032,0.1446795376344086,-0.3855150537634408,-0.0450064354838709,0.9121848924731184,0.3273910752688172,0.1308513397849462,-0.131734064516129,47.59816931,,-0.0596021505376344,-0.0416021505376344,-0.122,0.235,-122.83100985,121.72463662,1.70796263,0.0,83.5,20.86021505376344,19.9,0.99,100,True
,81,8100.0,2025-10-02 20:43:50.078000+00:00,2025-10-02 13:43:50.078,74630078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0462994,0.3987475,0.1447365,-0.3839675,-0.0437156,0.9120475,0.16730735,-0.12754,-0.1150443499999999,47.59816704,,-0.0584999999999999,-0.0415,-0.122,0.235,-122.831014905,121.236021995,2.684942065,0.0,83.5,20.85,19.9,0.99,100,True
,82,8200.0,2025-10-02 20:43:50.178000+00:00,2025-10-02 13:43:50.178,74630178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0459091,0.398854,0.144776,-0.384731,-0.0439915,0.912048,-0.0767553,-0.512301,-0.0896927,47.59816477,,-0.0585656565656565,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,83,8300.0,2025-10-02 20:43:50.278000+00:00,2025-10-02 13:43:50.278,74630278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0459004837209302,0.3987681686046511,0.1448363139534883,-0.3845020058139535,-0.0433747732558139,0.9120165174418604,-0.0556738168604651,-0.3965757558139535,-0.1160148691860465,47.59816477,,-0.0593313953488372,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.86686046511628,19.9,0.99,100,True
,84,8400.0,2025-10-02 20:43:50.378000+00:00,2025-10-02 13:43:50.378,74630378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0458853674418604,0.3986175872093023,0.1449421279069767,-0.3841002616279069,-0.0422927965116279,0.911961284883721,-0.0186887587209302,-0.1935490116279069,-0.162194113372093,47.59816477,,-0.0599127906976744,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.80872093023256,19.9,0.99,100,True
,85,8500.0,2025-10-02 20:43:50.478000+00:00,2025-10-02 13:43:50.478,74630478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0460132505376344,0.3982102150537634,0.145098752688172,-0.3809141935483871,-0.0276505215053763,0.911850634408602,-0.1517915376344086,-0.0363349569892473,-0.2867089032258064,47.59816477,,-0.06,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.891397849462365,19.9,0.99,100,True
,86,8600.0,2025-10-02 20:43:50.578000+00:00,2025-10-02 13:43:50.578,74630578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0467590622222222,0.3983563555555555,0.1455797333333333,-0.3803719333333333,-0.0350205466666666,0.9124569111111112,0.0086641336666666,0.1852264,-0.0309305822222222,47.59816477,,-0.0590444444444444,-0.041,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,87,8700.0,2025-10-02 20:43:50.678000+00:00,2025-10-02 13:43:50.678,74630678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0466603247191011,0.3984866516853932,0.1457557528089887,-0.3849142696629213,-0.0405119820224719,0.912695168539326,0.1805393198876404,0.0637070674157303,0.0113284584269662,47.59816477,,-0.0598426966292134,-0.0411573033707865,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,88,8800.0,2025-10-02 20:43:50.778000+00:00,2025-10-02 13:43:50.778,74630778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0464046652173913,0.3986455,0.1458539239130434,-0.3839601630434782,-0.0344880619565217,0.9128403260869564,-0.0198543365760869,-0.1175226956521739,-0.0284530065217391,47.59816477,,-0.0592717391304347,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,89,8900.0,2025-10-02 20:43:50.878000+00:00,2025-10-02 13:43:50.878,74630878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0466920375,0.398543875,0.1460827499999999,-0.384817625,-0.0368182249999999,0.91286875,-0.4243459375,0.160827,-0.1539258124999999,47.59816477,,-0.06,-0.042375,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,90,9000.0,2025-10-02 20:43:50.978000+00:00,2025-10-02 13:43:50.978,74630978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0474110204545454,0.3985454090909091,0.1463960454545454,-0.3802356363636363,-0.0332908272727272,0.9128645454545454,-0.7419372727272727,-0.1227302727272727,-0.2668980568181818,47.59816477,,-0.0596590909090909,-0.0426590909090909,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,91,9100.0,2025-10-02 20:43:51.078000+00:00,2025-10-02 13:43:51.078,74631078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0481098248175182,0.3985300802919708,0.1466765620437956,-0.3781832116788321,-0.0328643532846715,0.9128513430656936,-0.1350753284671532,-0.5023362481751825,-0.0646732576642335,47.59816477,,-0.059,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
,92,9200.0,2025-10-02 20:43:51.178000+00:00,2025-10-02 13:43:51.178,74631178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.048117708029197,0.3983614671532846,0.1467962700729927,-0.3800386861313868,-0.0339824554744525,0.912830905109489,0.4891144525547446,0.1117849197080291,0.0281578372262773,47.59816477,,-0.059,-0.042,-0.122,0.235,-122.83101996,120.74740737,3.6619215,0.0,83.5,20.9,19.9,0.99,100,True
